ccs_code,cpt_code,ccs_label
124,58239,"Hysterectomy, abdominal and vaginal"
124,58240,"Hysterectomy, abdominal and vaginal"
124,58241,"Hysterectomy, abdominal and vaginal"
124,58242,"Hysterectomy, abdominal and vaginal"
124,58243,"Hysterectomy, abdominal and vaginal"
124,58244,"Hysterectomy, abdominal and vaginal"
124,58245,"Hysterectomy, abdominal and vaginal"
124,58246,"Hysterectomy, abdominal and vaginal"
124,58247,"Hysterectomy, abdominal and vaginal"
124,58248,"Hysterectomy, abdominal and vaginal"
124,58249,"Hysterectomy, abdominal and vaginal"
124,58250,"Hysterectomy, abdominal and vaginal"
124,58251,"Hysterectomy, abdominal and vaginal"
124,58252,"Hysterectomy, abdominal and vaginal"
124,58253,"Hysterectomy, abdominal and vaginal"
124,58254,"Hysterectomy, abdominal and vaginal"
124,58255,"Hysterectomy, abdominal and vaginal"
124,58256,"Hysterectomy, abdominal and vaginal"
124,58257,"Hysterectomy, abdominal and vaginal"
124,58258,"Hysterectomy, abdominal and vaginal"
124,58259,"Hysterectomy, abdominal and vaginal"
124,58260,"Hysterectomy, abdominal and vaginal"
124,58261,"Hysterectomy, abdominal and vaginal"
124,58262,"Hysterectomy, abdominal and vaginal"
124,58263,"Hysterectomy, abdominal and vaginal"
124,58264,"Hysterectomy, abdominal and vaginal"
124,58265,"Hysterectomy, abdominal and vaginal"
124,58266,"Hysterectomy, abdominal and vaginal"
124,58267,"Hysterectomy, abdominal and vaginal"
124,58268,"Hysterectomy, abdominal and vaginal"
124,58269,"Hysterectomy, abdominal and vaginal"
124,58270,"Hysterectomy, abdominal and vaginal"
124,58271,"Hysterectomy, abdominal and vaginal"
124,58272,"Hysterectomy, abdominal and vaginal"
124,58273,"Hysterectomy, abdominal and vaginal"
124,58274,"Hysterectomy, abdominal and vaginal"
124,58275,"Hysterectomy, abdominal and vaginal"
124,58276,"Hysterectomy, abdominal and vaginal"
124,58277,"Hysterectomy, abdominal and vaginal"
124,58278,"Hysterectomy, abdominal and vaginal"
124,58279,"Hysterectomy, abdominal and vaginal"
124,58280,"Hysterectomy, abdominal and vaginal"
124,58281,"Hysterectomy, abdominal and vaginal"
124,58282,"Hysterectomy, abdominal and vaginal"
124,58283,"Hysterectomy, abdominal and vaginal"
124,58284,"Hysterectomy, abdominal and vaginal"
124,58285,"Hysterectomy, abdominal and vaginal"
124,58286,"Hysterectomy, abdominal and vaginal"
124,58287,"Hysterectomy, abdominal and vaginal"
124,58288,"Hysterectomy, abdominal and vaginal"
124,58289,"Hysterectomy, abdominal and vaginal"
124,58290,"Hysterectomy, abdominal and vaginal"
124,58291,"Hysterectomy, abdominal and vaginal"
124,58292,"Hysterectomy, abdominal and vaginal"
124,58293,"Hysterectomy, abdominal and vaginal"
124,58294,"Hysterectomy, abdominal and vaginal"
124,58541,"Hysterectomy, abdominal and vaginal"
124,58542,"Hysterectomy, abdominal and vaginal"
124,58543,"Hysterectomy, abdominal and vaginal"
124,58544,"Hysterectomy, abdominal and vaginal"
124,58548,"Hysterectomy, abdominal and vaginal"
124,58549,"Hysterectomy, abdominal and vaginal"
124,58550,"Hysterectomy, abdominal and vaginal"
124,58552,"Hysterectomy, abdominal and vaginal"
124,58553,"Hysterectomy, abdominal and vaginal"
124,58554,"Hysterectomy, abdominal and vaginal"
124,58570,"Hysterectomy, abdominal and vaginal"
124,58571,"Hysterectomy, abdominal and vaginal"
124,58572,"Hysterectomy, abdominal and vaginal"
124,58573,"Hysterectomy, abdominal and vaginal"
124,58574,"Hysterectomy, abdominal and vaginal"
124,58575,"Hysterectomy, abdominal and vaginal"
124,58951,"Hysterectomy, abdominal and vaginal"
124,58953,"Hysterectomy, abdominal and vaginal"
124,58954,"Hysterectomy, abdominal and vaginal"
124,58955,"Hysterectomy, abdominal and vaginal"
124,58956,"Hysterectomy, abdominal and vaginal"
124,59525,"Hysterectomy, abdominal and vaginal"
124,S2078,"Hysterectomy, abdominal and vaginal"
125,0009T,Other excision of cervix and uterus
125,57461,Other excision of cervix and uterus
125,57510,Other excision of cervix and uterus
125,57511,Other excision of cervix and uterus
125,57512,Other excision of cervix and uterus
125,57513,Other excision of cervix and uterus
125,57514,Other excision of cervix and uterus
125,57515,Other excision of cervix and uterus
125,57516,Other excision of cervix and uterus
125,57517,Other excision of cervix and uterus
125,57518,Other excision of cervix and uterus
125,57519,Other excision of cervix and uterus
125,57520,Other excision of cervix and uterus
125,57521,Other excision of cervix and uterus
125,57522,Other excision of cervix and uterus
125,57523,Other excision of cervix and uterus
125,57524,Other excision of cervix and uterus
125,57525,Other excision of cervix and uterus
125,57526,Other excision of cervix and uterus
125,57527,Other excision of cervix and uterus
125,57528,Other excision of cervix and uterus
125,57529,Other excision of cervix and uterus
125,57530,Other excision of cervix and uterus
125,57531,Other excision of cervix and uterus
125,57532,Other excision of cervix and uterus
125,57533,Other excision of cervix and uterus
125,57534,Other excision of cervix and uterus
125,57535,Other excision of cervix and uterus
125,57536,Other excision of cervix and uterus
125,57537,Other excision of cervix and uterus
125,57538,Other excision of cervix and uterus
125,57539,Other excision of cervix and uterus
125,57540,Other excision of cervix and uterus
125,57541,Other excision of cervix and uterus
125,57542,Other excision of cervix and uterus
125,57543,Other excision of cervix and uterus
125,57544,Other excision of cervix and uterus
125,57545,Other excision of cervix and uterus
125,57546,Other excision of cervix and uterus
125,57547,Other excision of cervix and uterus
125,57548,Other excision of cervix and uterus
125,57549,Other excision of cervix and uterus
125,57550,Other excision of cervix and uterus
125,57558,Other excision of cervix and uterus
125,58140,Other excision of cervix and uterus
125,58141,Other excision of cervix and uterus
125,58142,Other excision of cervix and uterus
125,58143,Other excision of cervix and uterus
125,58144,Other excision of cervix and uterus
125,58145,Other excision of cervix and uterus
125,58146,Other excision of cervix and uterus
125,58353,Other excision of cervix and uterus
125,58354,Other excision of cervix and uterus
125,58355,Other excision of cervix and uterus
125,58356,Other excision of cervix and uterus
125,58545,Other excision of cervix and uterus
125,58546,Other excision of cervix and uterus
125,58551,Other excision of cervix and uterus
125,58559,Other excision of cervix and uterus
125,58560,Other excision of cervix and uterus
125,58561,Other excision of cervix and uterus
125,58563,Other excision of cervix and uterus
125,58994,Other excision of cervix and uterus
125,58995,Other excision of cervix and uterus
125,58996,Other excision of cervix and uterus
126,59840,Abortion (termination of pregnancy)
126,59841,Abortion (termination of pregnancy)
126,59842,Abortion (termination of pregnancy)
126,59843,Abortion (termination of pregnancy)
126,59844,Abortion (termination of pregnancy)
126,59845,Abortion (termination of pregnancy)
126,59846,Abortion (termination of pregnancy)
126,59847,Abortion (termination of pregnancy)
126,59848,Abortion (termination of pregnancy)
126,59849,Abortion (termination of pregnancy)
126,59850,Abortion (termination of pregnancy)
126,59851,Abortion (termination of pregnancy)
126,59852,Abortion (termination of pregnancy)
126,59853,Abortion (termination of pregnancy)
126,59854,Abortion (termination of pregnancy)
126,59855,Abortion (termination of pregnancy)
126,59856,Abortion (termination of pregnancy)
126,59857,Abortion (termination of pregnancy)
126,S0199,Abortion (termination of pregnancy)
126,S2260,Abortion (termination of pregnancy)
126,S2262,Abortion (termination of pregnancy)
126,S2265,Abortion (termination of pregnancy)
126,S2266,Abortion (termination of pregnancy)
126,S2267,Abortion (termination of pregnancy)
126,S8055,Abortion (termination of pregnancy)
127,59160,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59812,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59813,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59814,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59815,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59816,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59817,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59818,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59819,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59820,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59821,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59822,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59823,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59824,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59825,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59826,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59827,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59828,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59829,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
127,59830,"Dilatation and curettage (D&C), aspiration after delivery or abortion"
128,57820,Diagnostic dilatation and curettage (D&C)
128,58102,Diagnostic dilatation and curettage (D&C)
128,58120,Diagnostic dilatation and curettage (D&C)
129,45560,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57120,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57230,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57231,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57232,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57233,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57234,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57235,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57236,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57237,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57238,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57239,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57240,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57241,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57242,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57243,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57244,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57245,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57246,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57247,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57248,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57249,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57250,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57251,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57252,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57253,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57254,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57255,"Repair of cystocele and rectocele, obliteration of vaginal vault"
129,57256,"Repair of cystocele and rectocele, obliteration of vaginal vault"
